Nome Elemento,Tipo IFC,GUID,ElementId
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,3gEquXBon3l8L1mGCO1srX,717993
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,3gEquXBon3l8L1mGCO1sqB,718019
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,3gEquXBon3l8L1mGCO1sq7,718031
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,3gEquXBon3l8L1mGCO1sqJ,718043
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,3gEquXBon3l8L1mGCO1sqj,718053
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59G1,718109
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59Ht,718187
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59JX,718333
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59SK,718344
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59SF,718355
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59S2,718366
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59Se,718388
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59Jk,718845
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59ad,718907
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59dt,719083
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59Wy,719136
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59Y3,719263
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59ZB,719319
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59Z_,719330
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59g1,719773
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59h9,719829
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59hZ,719871
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,2U$qxMQEjF4huNiI1Y59qz,719905
INC_TelST_TS.CA_FondazioneRettangolare - 50X28,IfcFooting,2U$qxMQEjF4huNiI1Y59tC,720080
INC_TelST_TS.CA_FondazioneRettangolare - 50X28,IfcFooting,2U$qxMQEjF4huNiI1Y59o$,720291
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59yF,720403
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59zt,720491
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59_l,720563
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59uj,720689
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59wV,720771
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y59xn,720877
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y5M5i,721008
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y5M71,721117
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,2U$qxMQEjF4huNiI1Y5M0f,721205
Platea - ST_FON_PLA_Platea_800mm,IfcFooting,3Nsna0YUz4eu0Y$rRJ5FKO,726244
Platea - ST_FON_PLA_Platea_800mm,IfcFooting,0kgIiF0lv6jPO3RpwbWUye,729751
ST_FON_PLT_Testata4Pali - ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1G_2GUnmz7xuvS$kBNojNB,732289
Platea - ST_FON_PLA_Platea_1000mm,IfcFooting,1n3$K0_X1BbAMxEKEON9k8,733208
Platea - ST_FON_PLA_Platea_1000mm,IfcFooting,1n3$K0_X1BbAMxEKEON9jF,733407
Platea - ST_FON_PLA_Platea_1000mm,IfcFooting,1n3$K0_X1BbAMxEKEON9g$,733487
Platea - ST_FON_PLA_Platea_1000mm,IfcFooting,1n3$K0_X1BbAMxEKEON9cH,733697
Platea - ST_FON_PLA_Platea_1000mm,IfcFooting,1n3$K0_X1BbAMxEKEON9WQ,734090
Platea - ST_FON_PLA_Platea_1000mm,IfcFooting,1n3$K0_X1BbAMxEKEON9_f,734265
Platea - ST_FON_PLA_Platea_1000mm,IfcFooting,1n3$K0_X1BbAMxEKEON9zu,734440
Platea - ST_FON_PLA_Platea_1000mm,IfcFooting,1n3$K0_X1BbAMxEKEON9uF,734623
Platea - ST_FON_PLA_Platea_1000mm,IfcFooting,1n3$K0_X1BbAMxEKEON9ty,734828
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,1n3$K0_X1BbAMxEKEON9mc,735158
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,1n3$K0_X1BbAMxEKEON9FO,735304
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,1n3$K0_X1BbAMxEKEON9Co,735394
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,1n3$K0_X1BbAMxEKEON9DR,735435
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,1n3$K0_X1BbAMxEKEON9Dc,735478
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,1n3$K0_X1BbAMxEKEON9Dd,735479
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNajH,735590
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNaj6,735601
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNaj9,735614
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNakz,735626
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNaXB,735868
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,17BlHKz8v1fATYc7mkNabK,736099
INC_TelST_TS.CA_FondazioneRettangolare - 50X28,IfcFooting,17BlHKz8v1fATYc7mkNacY,736149
INC_TelST_TS.CA_FondazioneRettangolare - 50X28,IfcFooting,17BlHKz8v1fATYc7mkNaus,736257
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,17BlHKz8v1fATYc7mkNaxm,736455
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNazX,736598
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNa$D,736762
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNanc,736849
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNaop,736900
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNapb,736978
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNary,737099
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNask,737177
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNatl,737240
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNZAC,737467
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNZCG,737575
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNZDj,737626
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,17BlHKz8v1fATYc7mkNZE$,737672
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,1SNGHMkqn5l8bIrYNE$UGL,737849
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x78,IfcFooting,0Y2gcoFbP6LAU2cMPlgCKm,737957
INC_TelST_TS.CA_FondazioneRettangolare - 50X28,IfcFooting,0Y2gcoFbP6LAU2cMPlgCHx,738286
INC_TelST_TS.CA_FondazioneRettangolare - 50X28,IfcFooting,0Y2gcoFbP6LAU2cMPlgCAb,738608
INC_TelST_TS.CA_FondazioneRettangolare - 50X28,IfcFooting,0Y2gcoFbP6LAU2cMPlgC4e,739005
INC_TelST_TS.CA_FondazioneRettangolareMagrone - 50x50,IfcFooting,0nt3CVy8nEwx6M9Z8DPQSA,740385
Pavimento - ST_PAV_GET_400mm_CalcestruzzoArmato,IfcSlab,3t9Raldrj2Pe9pkHmbaUgo,699403
Pavimento - ST_PAV_GET_300mm_CalcestruzzoArmato,IfcSlab,3t9Raldrj2Pe9pkHmbaUi7,699838
Pavimento - ST_PAV_GET_300mm_CalcestruzzoArmato,IfcSlab,3t9Raldrj2Pe9pkHmbaUZZ,699994
Pavimento - ST_PAV_GET_250mm_CalcestruzzoArmato,IfcSlab,1k0JWlry56c9WV1jkIpttN,714920
Pavimento - ST_PAV_GET_250mm_CalcestruzzoArmato,IfcSlab,3FfVXpTkbF1Az7cAkQj0QI,715078
Pavimento - ST_PAV_MST_130mm_MistoGrecato,IfcSlab,1gFn5Po8j3DuCcPOfhSSGf,721712
Pavimento - ST_PAV_MST_130mm_MistoGrecato,IfcSlab,1pPWR6BQj9eeopWYypPJRE,723907
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,3Nsna0YUz4eu0Y$rRJ5FJX,726301
Pavimento - ST_PAV_GET_200mm_CalcestruzzoArmato,IfcSlab,3a1c1gtBzFfA7Q7wkpi8Xd,726595
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,0kgIiF0lv6jPO3RpwbWUzn,729806
Scala gettata in opera - Scala,IfcSlab,1jJE_178n79vmIt4QR907M,730879
Scala gettata in opera - Scala,IfcSlab,1jJE_178n79vmIt4QR900g,730883
Scala gettata in opera - Scala,IfcSlab,1jJE_178n79vmIt4QR900k,730887
Pavimento - ST_PAV_GET_300mm_CalcestruzzoArmato,IfcSlab,1G_2GUnmz7xuvS$kBNojIQ,732624
Scala gettata in opera - Scala,IfcSlab,1G_2GUnmz7xuvS$kBNojT4,732686
Scala gettata in opera - Scala,IfcSlab,1G_2GUnmz7xuvS$kBNojTO,732690
Scala gettata in opera - Scala,IfcSlab,1G_2GUnmz7xuvS$kBNojTS,732694
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,1n3$K0_X1BbAMxEKEON9jP,733385
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,1n3$K0_X1BbAMxEKEON9g6,733462
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,1n3$K0_X1BbAMxEKEON9hK,733508
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,1n3$K0_X1BbAMxEKEON9Yd,734007
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,1n3$K0_X1BbAMxEKEON9X8,734168
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,1n3$K0_X1BbAMxEKEON9y3,734355
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,1n3$K0_X1BbAMxEKEON9xn,734561
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,1n3$K0_X1BbAMxEKEON9ve,734712
Pavimento - ST_PAV_GET_100mm_Magrone,IfcSlab,1n3$K0_X1BbAMxEKEON9p6,735062
Pavimento - ST_PAV_GET_300mm_CalcestruzzoArmato,IfcSlab,290g7W_Ev8OBAHxweK5_Jp,739894
Pavimento - ST_PAV_GET_300mm_CalcestruzzoArmato,IfcSlab,290g7W_Ev8OBAHxweK5_It,739954
Pavimento - ST_PAV_GET_300mm_CalcestruzzoArmato,IfcSlab,290g7W_Ev8OBAHxweK5_Hb,740000
Pavimento - ST_PAV_GET_300mm_CalcestruzzoArmato,IfcSlab,290g7W_Ev8OBAHxweK5_Gw,740095
Pavimento - ST_PAV_GET_300mm_CalcestruzzoArmato,IfcSlab,290g7W_Ev8OBAHxweK5_Mi,740201
Scala gettata in opera - Scala,IfcStair,1jJE_178n79vmIt4QR907J,730874
Scala gettata in opera - Scala,IfcStair,1G_2GUnmz7xuvS$kBNojT3,732681
Scala gettata in opera - Scala,IfcStairFlight,1jJE_178n79vmIt4QR907I,730875
Scala gettata in opera - Scala,IfcStairFlight,1jJE_178n79vmIt4QR907K,730877
Scala gettata in opera - Scala,IfcStairFlight,1jJE_178n79vmIt4QR900e,730881
Scala gettata in opera - Scala,IfcStairFlight,1G_2GUnmz7xuvS$kBNojT0,732682
Scala gettata in opera - Scala,IfcStairFlight,1G_2GUnmz7xuvS$kBNojT6,732684
Scala gettata in opera - Scala,IfcStairFlight,1G_2GUnmz7xuvS$kBNojTQ,732688
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLfIY,694999
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLfLX,695060
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLfNy,695177
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLfM7,695282
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLfDr,695552
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLfDq,695553
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLfDt,695554
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLfDs,695555
Muro di base - ST_MUR_POR_500mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLfDR,695598
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLf1b,695824
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLf0j,695896
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLf3T,695976
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLf22,696055
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLf7H,696228
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLf6D,696312
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLgvD,696376
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLguT,696424
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLgxA,696511
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLgwr,696512
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLgw0,696565
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLg$1,696756
Muro di base - ST_MUR_POR_500mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLg_6,696819
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3R2C8RF4HBu980jcDqLgoo,697031
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6fd1,697146
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6fd0,697147
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6fd7,697148
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6fd6,697149
Muro di base - ST_MUR_POR_500mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6f_z,697670
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6fzR,697760
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6fzQ,697761
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6fzP,697762
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6fzO,697763
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6fpL,697902
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6fod,697948
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6ftv,698114
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6ftu,698115
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6ft$,698116
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6ft_,698117
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6fsR,698208
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6fsQ,698209
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6fsP,698210
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,2HarEqe_j4zf8aFlCm6fsO,698211
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,17iqd26yX8NOOyZI2cL36s,698391
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,17iqd26yX8NOOyZI2cL36v,698392
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,17iqd26yX8NOOyZI2cL36u,698393
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,17iqd26yX8NOOyZI2cL36x,698394
Muro di base - ST_MUR_POR_500mm_CalcestruzzoArmato,IfcWall,17iqd26yX8NOOyZI2cL35O,698617
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,3t9Raldrj2Pe9pkHmbaUfU,699623
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1k0JWlry56c9WV1jkIpt7k,713873
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1k0JWlry56c9WV1jkIpt7j,713874
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1k0JWlry56c9WV1jkIpt7i,713875
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1k0JWlry56c9WV1jkIpt7h,713876
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1k0JWlry56c9WV1jkIpt67,713976
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1k0JWlry56c9WV1jkIpt0y,714051
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcWall,1k0JWlry56c9WV1jkIpt0H,714094
Muro di base - ST_MUR_POR_200mm_CalcestruzzoArmato,IfcWall,3a1c1gtBzFfA7Q7wkpi8jy,726360
Muro di base - ST_MUR_POR_200mm_CalcestruzzoArmato,IfcWall,3a1c1gtBzFfA7Q7wkpi8ju,726364
Muro di base - ST_MUR_POR_200mm_CalcestruzzoArmato,IfcWall,3a1c1gtBzFfA7Q7wkpi8j4,726368
Muro di base - ST_MUR_POR_200mm_CalcestruzzoArmato,IfcWall,3a1c1gtBzFfA7Q7wkpi8j0,726372
Muro di base - ST_MUR_POR_200mm_CalcestruzzoArmato,IfcWall,3a1c1gtBzFfA7Q7wkpi8kY,726406
Pavimento - ST_PAV_MST_130mm_MistoGrecato,IfcOpeningElement,2R4V$vW5d8HpYpIWki$KGH,722636
Pavimento - ST_PAV_MST_130mm_MistoGrecato,IfcOpeningElement,3Da9LsKywactR9M1yclvIf,722642
Pavimento - ST_PAV_MST_130mm_MistoGrecato,IfcOpeningElement,2Tfj$SzhTikC4cM0FVzrAS,722979
Pavimento - ST_PAV_MST_130mm_MistoGrecato,IfcOpeningElement,1__r1LE2v3bP$ve93he_OD,723021
Pavimento - ST_PAV_MST_130mm_MistoGrecato,IfcOpeningElement,1C61AcrEZpGgo65Iixo2lH,723184
Pavimento - ST_PAV_MST_130mm_MistoGrecato,IfcOpeningElement,2LC8rOq56_HTTcrt9tnX6L,723501
Pavimento - ST_PAV_MST_130mm_MistoGrecato,IfcOpeningElement,0I1j2SMB02E6Krg5Rgl1Cs,723935
Pavimento - ST_PAV_MST_130mm_MistoGrecato,IfcOpeningElement,07_6z_zWRxDARoKSWkRGtS,723936
Pavimento - ST_PAV_MST_130mm_MistoGrecato,IfcOpeningElement,10y0iz0L$8X1lQn3XuICVM,723947
Pavimento - ST_PAV_MST_130mm_MistoGrecato,IfcOpeningElement,3yYZKTY_TAd8ASBxJ1vVHL,723953
Pavimento - ST_PAV_MST_130mm_MistoGrecato,IfcOpeningElement,1hf3teeBbFAQQg71kwpnh7,723963
Pavimento - ST_PAV_MST_130mm_MistoGrecato,IfcOpeningElement,2GvchbLK1W5477xN0Pwcqn,723970
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcOpeningElement,3fTiNBilCIPTXrTHbjA2Cs,714324
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcOpeningElement,0yY5W2KqezFvagRY2Od9oD,714453
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcOpeningElement,06l8$VphgeOUM4kz7oIabI,714634
Muro di base - ST_MUR_POR_300mm_CalcestruzzoArmato,IfcOpeningElement,2FksZ3L8SS32HxzBjaM0BQ,714815
ST_POR_PRT_VarcoApertura - ST_POR_PRT_VarcoApertura_800x2100mm,IfcOpeningElement,2FqTPMyCFDnG4PNy3AkRKL,729665
